nutrient_total_fat,nutrient_total_carb,nutrient_protein,nutrient_sat_fat,nutrient_cholesterol,nutrient_sodium,nutrient_fiber,nutrient_calcium,Calories,Score,nutrient_vitamin_a,Category,cluster
9.0,25.0,3.0,4.0,4.0,0.0,780.0,0.0,190.0,9.0,1.0,"Maruchan Hot & Spicy Chicken Flavor Ramen Noodle Soup Bowl, Hot & Spicy Chicken",3
8.0,25.0,2.0,4.0,4.0,5.0,800.0,0.0,190.0,9.0,2.0,"Maruchan Hot & Spicy With Shrimp Ramen Noodle Soup Bowl, Hot & Spicy With Shrimp",3
12.0,39.0,2.0,7.0,6.0,10.0,1120.0,0.0,290.0,9.0,2.0,"Maruchan Instant Lunch Ramen Noodle Soup With Shrimp, Shrimp",3
7.0,25.0,5.0,3.0,0.0,960.0,1.0,0.0,190.0,9.0,0.0,"Maruchan Pork Flavor Ramen Noodle Soup, Pork",1
7.0,26.0,1.0,5.0,3.0,0.0,810.0,0.0,190.0,9.0,1.0,"Maruchan Roast Beef Flavor Ramen Noodle Soup, Roast Beef",3
7.0,26.0,1.0,4.0,3.0,0.0,790.0,0.0,190.0,9.0,1.0,"Maruchan Shrimp Flavor Ramen Noodle Soup, Shrimp",3
23.0,17.0,9.0,14.0,105.0,1230.0,0.0,210.0,300.0,9.0,0.0,"Member's Mark Tender Pieces of Lobster Slow Simmered in a Rich Blend of Stock, Light Cream, a Splash of Sherry and a Pinch of Sea Salt Bisque",1
11.0,41.0,6.0,5.0,0.0,1160.0,2.0,260.0,290.0,9.0,0.0,"Nissin Ramen Noodle Soup, Chicken",1
9.0,42.0,6.0,4.0,1.0,3.0,0.0,940.0,270.0,9.0,0.0,Nong Shim Spicy Miso Noodle Soup,0
9.0,42.0,6.0,4.0,1.0,3.0,0.0,940.0,270.0,9.0,0.0,"Nongshim Beef & Fermented Bean Ansung Noodle Soup, Beef & Fermented Bean",0
14.0,56.0,8.0,7.0,1.0,5.0,0.0,1520.0,380.0,9.0,0.0,"Nongshim Bowl Noodle Soup, Spicy Chicken",0
8.0,38.0,2.0,5.0,4.0,1.0,3.0,1.0,240.0,9.0,0.0,"Nongshim Gourmet Mild Soon Veggie Noodle Soup, Gourmet Mild Soon Veggie",2
14.0,77.0,0.0,7.0,2.0,5.0,0.0,1570.0,470.0,9.0,0.0,"Nongshim Gourmet Spicy Shin Noodle Soup, Gourmet Spicy Shin Noodle",0
17.0,76.0,10.0,8.0,2.0,7.0,0.0,1680.0,500.0,9.0,0.0,"Nongshim K Army Stew Style Noodle Soup With Chili Beans Ramyun Noodles With Soup Mix, K Army Stew Style",0
16.0,73.0,12.0,8.0,1.0,6.0,0.0,1160.0,480.0,9.0,0.0,"Nongshim Pot Porpan Noodle Soup, Chicken",0
16.0,77.0,6.0,8.0,8.0,0.0,1340.0,0.0,480.0,9.0,3.0,"Nongshim Tempura Udon Flavor Noodle Soup Big Bowl, Tempura Udon",3
15.0,36.0,2.0,5.0,7.0,0.0,1580.0,0.0,300.0,9.0,3.0,"Not a Branded Item Chicken Naruto Shippuden Ramen Oriental Noodle Soup, Chicken",3
12.0,0.0,3.0,8.0,35.0,820.0,3.0,305.0,240.0,9.0,0.0,Panera Bread Autumn Squash Soup,8
18.0,27.0,8.0,10.0,65.0,1160.0,2.0,0.0,300.0,9.0,0.0,"Publix Crab & Corn Chowder, Crab & Corn",1
23.0,59.0,0.0,10.0,10.0,0.0,2090.0,0.0,480.0,9.0,4.0,Sapporo Ichiban Shio Ramen,3
20.0,31.0,24.0,8.0,85.0,1960.0,2.0,0.0,400.0,10.0,0.0,"Signature Cafe Jambalaya With Sausage, Chicken and Ham",1
16.0,0.0,5.0,0.0,45.0,980.0,0.0,0.0,240.0,10.0,0.0,Culinary Circle Baked Potato Soup With Bacon,1
11.0,49.0,8.0,5.0,0.0,1070.0,3.0,460.0,330.0,10.0,0.0,"Cup Noodles Very Veggie Chicken Flavor Ramen Noodle Soup, Chicken",8
43.0,39.0,6.0,24.0,140.0,1290.0,3.0,0.0,560.0,10.0,0.0,"Festival Foods Creamy Tomato Bisque, Creamy Tomato",6
20.0,28.0,5.0,11.0,60.0,630.0,2.0,0.0,310.0,10.0,0.0,"Heinen's Pumpkin & Roasted Apple Soup, Pumpkin & Roasted Apple",6
19.0,14.0,8.0,11.0,75.0,830.0,0.0,205.0,280.0,10.0,0.0,"Hy Vee Bisque, Lobster",6
9.0,30.0,4.0,6.0,10.0,1010.0,1.0,530.0,210.0,10.0,0.0,Idahoan Premium Steakhouse Loaded Potato Soup,8
6.0,0.0,5.0,0.0,0.0,3.0,720.0,0.0,150.0,10.0,1.0,Idahoan Premium Steakhouse Potato Soup,3
5.0,34.0,7.0,4.0,3.0,5.0,1030.0,0.0,200.0,10.0,1.0,"Idahoan Premium Steakhouse Potato Soup, Red & Russet Potatoes, Three Cheese Chipotle, Red & Russet Potatoes, Three Cheese Chipotle",3
19.0,54.0,9.0,9.0,0.0,1640.0,3.0,240.0,420.0,10.0,0.0,"Maruchan Chicken Flavor Ramen Noodle Soup Bowl, Chicken",1
20.0,70.0,12.0,10.0,0.0,1640.0,3.0,350.0,510.0,10.0,0.0,"Maruchan Fire Yakisoba Spicy Beef Japanese Home Style Noodles, Spicy Beef",6
11.0,38.0,3.0,7.0,5.0,0.0,1380.0,0.0,290.0,10.0,3.0,"Maruchan Instant Lunch Ramen Noodle Soup, Sriracha Chicken",3
12.0,38.0,7.0,6.0,0.0,1130.0,3.0,0.0,290.0,10.0,0.0,"Maruchan Instant Lunch Udon Style Ramen Noodle Soup, Miso",1
20.0,58.0,10.0,10.0,0.0,1970.0,4.0,300.0,450.0,10.0,0.0,"Maruchan Spicy Beef Fire Bowl Ramen Noodle Soup, Spicy Beef",1
11.0,19.0,4.0,6.0,0.0,1150.0,1.0,100.0,190.0,10.0,0.0,"Maruchan Spicy Chicken Flavor Wonton Soup, Spicy Chicken",1
9.0,27.0,2.0,5.0,4.0,5.0,660.0,0.0,210.0,10.0,2.0,"Nissin Bowl Noodles Bowl Noodles, Ramen Noodle Soup With Shrimp, Hot & Spicy, Hot & Spicy",3
12.0,41.0,8.0,6.0,50.0,1530.0,2.0,190.0,310.0,10.0,0.0,"Nissin Cup Noodie Original Ramen Noodle Soup, Original",1
13.0,46.0,9.0,6.0,40.0,1440.0,2.0,0.0,340.0,10.0,0.0,"Nissin Cup Noodle Seafood Ramen Noodle Soup, Seafood",1
12.0,40.0,6.0,6.0,0.0,1270.0,0.0,370.0,300.0,10.0,0.0,"Nissin Cup Noodles Cup Noodles, Ramen Noodle Soup, Hearty Chicken, Hearty Chicken",8
11.0,41.0,7.0,5.0,5.0,1050.0,1.0,410.0,290.0,10.0,0.0,Nissin Cup Noodles Ramen Noodle Soup With Shrimp,8
12.0,46.0,9.0,6.0,5.0,1150.0,2.0,360.0,330.0,10.0,0.0,"Nissin Cup Noodles Roasted Chicken Flavor Soup'd Up Ramen Noodle Soup, Roasted Chicken",8
13.0,56.0,9.0,6.0,0.0,1190.0,3.0,230.0,380.0,10.0,0.0,"Nissin Cup Noodles Teriyaki Beef Flavor Stir Fry Style Asian Noodles in Sauce, Teriyaki Beef",6
13.0,35.0,7.0,5.0,0.0,1000.0,2.0,0.0,280.0,10.0,0.0,"Nissin Sizzlin' Rich Pork Flavor Hot & Spicy Fire Wok Stir Fry Asian Noodles in Sauce, Sizzlin' Rich Pork",1
8.0,27.0,4.0,5.0,0.0,760.0,1.0,70.0,190.0,10.0,0.0,"Pocas Spicy Pork Flavor Bowl Noodle Soup, Spicy Pork",1
8.0,25.0,4.0,5.0,0.0,1080.0,1.0,0.0,180.0,10.0,0.0,"Pocas Spicy Shrimp Flavor Bowl Noodlesoup, Spicy Shrimp",1
44.0,38.0,6.0,24.0,135.0,1190.0,1.0,0.0,550.0,10.0,0.0,Quickchek Creamy Tomato Soup,6
20.0,65.0,1.0,10.0,10.0,0.0,1630.0,0.0,480.0,10.0,4.0,"Sapporo Ichiban Japanese White Chicken Broth, Tonkotsu Ramen",3
20.0,65.0,1.0,10.0,10.0,0.0,1630.0,0.0,480.0,10.0,4.0,"Sapporo Ichiban Miso Ramen Soy Bean Paste Flavor, Soy Bean Paste",3
0.0,9.0,0.0,2.0,0.0,0.0,10.0,0.0,40.0,1.0,7.0,Edward & Sons Organic Young Jackfruit,2
4.0,0.0,8.0,0.0,0.0,0.0,2.0,350.0,70.0,1.1,0.0,Franklin Farms Organic Extra Firm Tofu,0
4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,120.0,1.1,0.0,Hodo Organic Firm Tofu,2
9.0,0.0,19.0,0.0,0.0,400.0,9.0,270.0,200.0,1.1,0.0,Hodo Soy Tofu Veggie Burgers,8
6.0,4.0,9.0,1.0,0.0,5.0,1.0,0.0,100.0,1.1,0.0,House Foods Organic Super Firm Bulk Tofu,2
3.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,70.0,1.1,0.0,House Foods Organic Tofu,2
4.0,0.0,9.0,0.0,0.0,5.0,1.0,140.0,90.0,1.1,0.0,Nasoya Organic Cubed Super Firm Tofu,9
4.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,90.0,1.1,0.0,Nasoya Organic Extra Firm Tofu,2
4.0,0.0,8.0,0.0,0.0,5.0,1.0,0.0,80.0,1.1,0.0,Nasoya Organic Firm Tofu,2
9.0,16.0,4.0,1.0,0.0,250.0,3.0,200.0,160.0,1.1,0.0,"O Organics Cauliflower & Veggie Plant Based Organic Burger Patties, Cauliflower & Veggie",5
8.0,19.0,4.0,1.0,0.0,210.0,3.0,140.0,140.0,1.1,0.0,"Wegmans Organic Mushroom Millet, Mushrooms, Lentils, Carrots, Black Rice and Flaxseed Veggie Burgers, Mushroom Millet, Mushrooms, Lentils, Carrots, Black Rice and Flaxseed",8
5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,95.0,1.1,5.0,Westsoy Organic Extra Firm Tofu,2
5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.1,5.0,Westsoy Organic Firm Tofu,2
7.0,0.0,14.0,0.0,0.0,10.0,2.0,0.0,130.0,1.1,0.0,"Wildwood Organic Sproutofu, Super Firm",2
5.0,1.0,9.0,1.0,0.0,15.0,1.0,0.0,90.0,1.1,0.0,"Wildwood Sproutofu Sproutofu, Organic Extra Firm Tofu Cheese",2
2.0,2.0,5.0,0.0,0.0,0.0,0.0,210.0,50.0,1.2,0.0,365 Whole Foods Market Organic Silken Tofu,0
7.0,19.0,4.0,0.0,0.0,240.0,3.0,120.0,160.0,1.2,0.0,"Hilary's Organic Hemp & Greens Veggie Burgers, Hemp & Greens",6
20.0,14.0,12.0,3.0,11.0,4.0,0.0,115.0,230.0,1.2,0.0,"Island Spring Organics Tofu Strips Tuscan, Tuscan",9
3.0,8.0,0.0,2.0,0.0,0.0,270.0,0.0,60.0,1.2,7.0,"The Jackfruit Company Lightly Seasoned Jackfruit, Lightly Seasoned",3
4.0,0.0,2.0,0.0,11.0,0.0,0.0,180.0,140.0,1.2,0.0,"Sweet Earth Mediterranean Veggie Burger, Mediterranean",9
5.0,0.0,9.0,1.0,0.0,0.0,2.0,440.0,110.0,1.4,0.0,Franklin Farms Organic Pressed Firm Tofu,0
3.0,0.0,6.0,0.0,0.0,0.0,1.0,110.0,50.0,1.4,0.0,Franklin Farms Soft Organic Tofu,0
5.0,7.0,9.0,1.0,0.0,0.0,2.0,440.0,110.0,1.4,0.0,O Organics Organic Sprouted Tofu Super Firm,0
4.0,23.0,7.0,0.0,0.0,280.0,3.0,220.0,150.0,1.6,0.0,"O Organics Southwestern Style With Onions, Corn & Spices Organic Black Bean Patties, Southwestern Style With Onions, Corn & Spices",5
7.0,20.0,8.0,0.0,2.0,4.0,0.0,270.0,180.0,1.6,0.0,"Hilary's Grain Free Super Cauliflower Veggie Burgers, Super Cauliflower",9
1.0,4.0,18.0,0.0,0.0,15.0,0.0,0.0,100.0,1.6,0.0,Fry's Plant Based Protein Grounds,2
3.0,2.0,6.0,0.0,2.0,1.0,0.0,10.0,60.0,1.6,0.0,House Foods Medium Firm Tofu,2
3.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,60.0,1.6,0.0,"House Foods Premium Tofu Medium Firm, Medium",2
3.0,0.0,7.0,0.0,0.0,30.0,0.0,0.0,60.0,1.6,0.0,Elephant King Firm Tofu,7
3.0,33.0,8.0,0.0,1.0,1.0,0.0,200.0,190.0,1.6,0.0,"Heidis Real Food Persian Meatless Meatballs, Persian",9
7.0,4.0,15.0,1.0,0.0,0.0,2.0,230.0,130.0,1.6,0.0,Heiwa Tofu Organic Tofu,0
4.0,2.0,0.0,8.0,0.0,0.0,5.0,0.0,80.0,1.6,1.0,Not a Branded Item Extra Firm Tofu,2
6.0,0.0,2.0,0.0,0.0,141.0,2.0,0.0,105.0,1.6,0.0,Sahara Vegan Bites,6
3.0,0.0,9.0,0.0,0.0,115.0,8.0,195.0,170.0,1.6,0.0,"Wegmans Garbanzo Bean Veggie Burgers, Garbanzo Bean",9
5.0,0.0,3.0,0.0,0.0,160.0,3.0,140.0,100.0,1.7,0.0,"Nutcase Vegan Meats Comfort Classic Organic Vegan Nutty Loaf, Comfort Classic",5
2.0,11.0,2.0,2.0,0.0,0.0,160.0,0.0,70.0,1.7,6.0,The Jackfruit Company Tex Mex Jackfruit,3
0.0,0.0,27.0,0.0,70.0,160.0,0.0,327.0,120.0,1.7,0.0,Dakota 44 Ground Turkey,5
0.0,4.0,8.0,0.0,0.0,10.0,7.0,550.0,70.0,1.7,0.0,Dona Carlota Textured Soy Protein,0
4.0,34.0,10.0,0.0,1.0,1.0,0.0,220.0,210.0,1.7,0.0,"Heidi's Real Food Barbados Meatless Meatballs, Barbados",9
2.0,1.0,4.0,0.0,0.0,15.0,0.0,170.0,35.0,1.8,0.0,365 Everyday Value Organic Silken Tofu,0
2.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,40.0,1.8,0.0,Nasoya Organic Silken Tofu,2
8.0,0.0,9.0,0.0,0.0,430.0,4.0,300.0,170.0,1.8,0.0,"Gardein Black Bean Ultimate Burger Patties, Black Bean",8
8.0,15.0,9.0,0.0,2.0,4.0,0.0,430.0,170.0,1.8,0.0,"Gardein Ultimate Black Bean Burger, Ultimate",0
2.0,15.0,11.0,0.0,0.0,135.0,4.0,643.0,120.0,1.8,0.0,"Franklin Farms Beet & Kale Veggie Burger Baked Plant Based Patties, Beet & Kale",0
7.0,0.0,4.0,0.0,0.0,173.0,4.0,160.0,140.0,1.9,0.0,"Nutcase Vegan Meats Organic Sweet & Savory Breakfast Sausage, Sweet & Savory",5
2.0,4.0,1.0,6.0,0.0,0.0,1.0,2.0,60.0,2.0,0.0,365 Everyday Value Meatless Breakfast Patties,2
3.0,0.0,14.0,0.0,0.0,220.0,3.0,260.0,120.0,2.0,0.0,"Hungry Planet Chicken Grilled & Diced, Chicken",5
5.0,24.0,9.0,0.0,0.0,2.0,0.0,300.0,180.0,2.0,0.0,"Heidis Real Food Shanghai Meatless Meatballs, Shanghai",9
3.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,50.0,2.2,0.0,House Foods Organic Tofu Protein From Soybeans,2
3.0,3.0,5.0,0.0,0.0,10.0,1.0,200.0,50.0,2.2,0.0,"O Organics Organic Silken Tofu, Silken",0
2.0,28.0,8.0,0.0,0.0,240.0,8.0,0.0,160.0,2.2,392.0,"No Bull Burger Sun Dried Tomato, the Gourmet Veggies Burger",4
2.0,28.0,8.0,0.0,0.0,240.0,8.0,0.0,160.0,2.2,392.0,"No Bull Madras Curry Veggieburgers, Madras Curry",4
4.0,0.0,22.0,0.0,0.0,460.0,6.0,670.0,150.0,2.2,0.0,"Hungry Planet Beef Plant Based Patties, Hungry Planet Beef",5
1.0,9.0,0.0,19.0,0.0,0.0,0.0,6.0,100.0,2.2,0.0,"Boca Veggie Protein Veggie Burgers, Original Vegan",2
8.0,24.0,2.0,8.0,1.0,0.0,115.0,0.0,170.0,2.2,5.0,"Good Seed Bbq Miso Chichpea Hempseed Burgers, Bbq Miso Chickpea",2
2.0,8.0,19.0,0.0,0.0,520.0,6.0,610.0,120.0,2.2,0.0,"Likemeat Chick'n Pieces, Pieces",5
0.0,0.0,7.0,0.0,0.0,170.0,0.0,0.0,40.0,2.2,0.0,Loma Lunda Tuno in Spring Water,1
3.0,8.0,16.0,1.0,0.0,460.0,7.0,152.0,110.0,2.2,0.0,Quorn Deliciously Nutritious Meatless Strips,8
7.0,21.0,4.0,0.0,0.0,220.0,4.0,180.0,160.0,2.4,0.0,Hilary's Adzuki Bean Burger,5
7.0,21.0,4.0,0.0,0.0,230.0,3.0,150.0,160.0,2.4,0.0,Hilary's Black Rice Burger Patties,8
8.0,21.0,3.0,1.0,0.0,0.0,3.0,120.0,170.0,2.4,0.0,"Hilary's Organic Root Veggie Burgers, Root Veggie",9
7.0,21.0,3.0,0.0,0.0,240.0,3.0,140.0,160.0,2.4,0.0,Hilary's Spicy Thai Burger,8
8.0,21.0,5.0,1.0,0.0,230.0,5.0,270.0,160.0,2.4,0.0,"Wegmans Organic Black Beans and Grains With Southwest Seasonings Veggie Burgers, Black Bean",5
8.0,21.0,5.0,1.0,0.0,230.0,5.0,270.0,160.0,2.4,0.0,Wegmans Organic Southwest Veggie Burgers,5
6.0,17.0,1.0,3.0,0.0,0.0,290.0,0.0,130.0,2.4,4.0,"Dr. Praeger's Mushroom Risotto Veggie Burgers, Mushroom Risotto",3
9.0,5.0,22.0,1.0,0.0,390.0,4.0,122.0,190.0,2.4,0.0,Ozo Plant Based Ground Turkey,6
4.0,23.0,5.0,0.0,1.0,2.0,0.0,110.0,150.0,2.4,0.0,"Full Circle Market Caribbean Style Plantain Island Inspired Veggie Patty With a Blend of Black Bean, Plantain, Brown Rice, Pineapple and Sweet Potato Veggie Burger Patties, Caribbean Style Plantain",9
8.0,17.0,5.0,0.0,0.0,350.0,4.0,310.0,160.0,2.4,0.0,"Greenwise Garden Veggie Burger, Garden Veggie",5
8.0,27.0,9.0,1.0,0.0,440.0,9.0,280.0,180.0,2.4,0.0,"Morningstar Farms Falafel Veggie Burgers, Falafel",8
4.0,9.0,11.0,0.0,0.0,390.0,4.0,150.0,110.0,2.4,0.0,Morningstar Farms Garden Veggie Burgers,8
12.0,14.0,17.0,1.0,0.0,490.0,8.0,591.0,230.0,2.4,0.0,"Nature's Promise Classic Recipe Plant Based Patty, Classic Recipe",5
1.0,11.0,16.0,0.0,0.0,320.0,1.0,265.0,120.0,2.4,0.0,"No Evil Foods Chorizo Crumbles, Chorizo",5
10.0,6.0,22.0,2.0,0.0,350.0,1.0,290.0,210.0,2.4,0.0,Ozo Plant Based Burgers,5
2.0,16.0,5.0,0.0,0.0,290.0,3.0,330.0,90.0,2.4,0.0,"Shoprite Whole Some Pantry California Loaded With a Blend of 10 Vegetables Including Edamame, Carrots, Peas and Corn Veggie Burgers, California",5
3.0,8.0,0.0,14.0,0.0,1.0,1.0,5.0,110.0,2.6,0.0,Boca Savory Mushroom Mozzarella Veggie Patties,2
5.0,45.0,10.0,15.0,0.0,0.0,540.0,0.0,270.0,2.6,12.0,Eat Gud Meatless Meat Balls & Marinara,3
6.0,13.0,3.0,7.0,0.0,2.0,3.0,5.0,130.0,2.8,0.0,"Earth Grown Thai Veggie Burger Vegan Patty Made With 6 Vegetables and Brown Rice Seasoned With Thai Basil, Lemongrass, and Lime, Thai Veggie Burger",2
9.0,18.0,4.0,0.0,0.0,310.0,7.0,230.0,170.0,2.8,0.0,"Goya Black Bean With Brown Rice, Corn, Red Peppers, Onions, Garlic, Chili Pepper, Cumin & Spices Burger, Black Bean",5
7.0,18.0,4.0,0.0,0.0,350.0,6.0,140.0,150.0,2.8,0.0,"Goya Lentil With Brown Rice, Corn, Carrots, Red Peppers, Onions, Garlic, Chili Pepper, Cumin & Spices. Bean Burger, Lentil",8
5.0,21.0,6.0,0.0,0.0,550.0,4.0,240.0,150.0,3.0,0.0,Amy's California Veggie Burger,8
6.0,20.0,4.0,0.0,0.0,340.0,3.0,160.0,140.0,3.0,0.0,"Don Lee Farms Veggie Burger Organic Kale, Organic Quinoa & Organic Almonds Superfoods Blend, Veggie Burger",8
4.0,6.0,10.0,1.0,0.0,210.0,4.0,170.0,100.0,3.0,0.0,"Franklin Farms Italian Flavor Fusion Tofu, Italian",5
2.0,5.0,14.0,0.0,1.0,0.0,0.0,450.0,90.0,3.0,0.0,Good Catch Tuna Naked in Water,0
3.0,0.0,12.0,1.0,0.0,340.0,2.0,137.0,120.0,3.5,0.0,"Hodo Spicy Harissa Tofu Cubes, Spicy Harissa",8
2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,80.0,3.5,0.0,West Soy Soft Tofu,2
5.0,18.0,4.0,1.0,0.0,320.0,3.0,170.0,130.0,3.5,0.0,Wholesome Pantry Organic Veggie Burgers Superfoods,8
8.0,22.0,13.0,0.0,0.0,330.0,9.0,550.0,220.0,3.5,0.0,"Dr. Praeger's Classic Veggie Burgers, Classic",5
0.0,5.0,14.0,0.0,0.0,360.0,0.0,170.0,80.0,3.5,0.0,"Abbot's Butcher Chopped Chick'n Plant Based Tender, Slow Roasted Pieces Crafted With Onion, Garlic, Sage & White Pepper, Chopped Chick'n",8
3.0,6.0,15.0,0.0,0.0,460.0,3.0,170.0,120.0,3.5,0.0,"Field Roast Hearty Tomatoes, Hickory Smoked Infusions With Red Wine, Old World Spices and Herbs",8
4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,80.0,3.5,0.0,Minntofu Extra Firm,2
5.0,5.0,18.0,1.0,0.0,390.0,2.0,60.0,140.0,3.5,0.0,"Abbot's Butcher 100 % Plant Based Ground Beef Sausage, Beef",6
4.0,0.0,17.0,0.0,0.0,380.0,3.0,300.0,130.0,3.5,0.0,Hungry Planet Plant Based Ground Chicken,5
4.0,13.0,11.0,0.0,0.0,280.0,5.0,200.0,120.0,3.5,0.0,"Morning Star Farms Veggie Burgers, Mediterranean Chickpea",8
2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,40.0,3.5,15.0,Nasoya Silken Tofu,2
2.0,8.0,25.0,0.0,0.0,330.0,3.0,161.0,150.0,3.5,0.0,"No Evil Foods Plant Meat No Chicken Comrade Cluck Shredded Strips, Comrade Cluck",8
12.0,0.0,0.0,0.0,7.0,0.0,470.0,7.0,270.0,3.5,0.0,Nutcase Vegan Artisan Vegan Nutty Burger,3
2.0,4.0,2.0,0.0,25.0,65.0,0.0,0.0,40.0,3.5,0.0,Tuv Taam Vegetarian Liver,6
4.0,15.0,2.0,0.0,0.0,330.0,2.0,150.0,100.0,4.0,0.0,Amy's Organic Summer Harvest Veggie Burger,8
3.0,29.0,7.0,0.0,0.0,600.0,1.0,0.0,170.0,4.0,0.0,Nasoya Organic Tofu Vegetable Dumplings,1
19.0,0.0,14.0,3.0,0.0,430.0,4.0,575.0,270.0,4.0,0.0,"O Organics Lightly Seasoned Organic Crumbles, Lightly Seasoned",5
15.0,0.0,12.0,2.0,0.0,310.0,5.0,480.0,270.0,4.0,0.0,O Organics Plant Based Organic Breakfast Patties,5
14.0,0.0,20.0,2.0,0.0,530.0,7.0,810.0,330.0,4.0,0.0,O Organics Plant Based Organic Power Burger Patties,5
8.0,18.0,3.0,0.0,0.0,210.0,3.0,140.0,160.0,4.0,0.0,"Wegmans Organic Grain & Seed Medley Veggie Burgers, Grain & Seed Medley",8
0.0,0.0,1.0,0.0,0.0,745.0,1.0,0.0,84.0,4.0,0.0,Wichy Organic Tender Jack in Brine,1
13.0,6.0,20.0,1.0,0.0,350.0,1.0,210.0,210.0,4.0,0.0,365 Whole Foods Market Meatless Plant Based Burger Patties,8
13.0,6.0,20.0,1.0,0.0,350.0,1.0,0.0,210.0,4.0,0.0,365 Whole Foods Market Meatless Plant Based Ground,6
6.0,6.0,15.0,1.0,0.0,620.0,2.0,270.0,140.0,4.0,0.0,"Abbot's Butcher ""Chorizo"" Plant Based Spicy Grounds Crafted With Spanish Smoked Paprika, Chipotle Chiles & Garlic, ""Chorizo""",8
9.0,0.0,11.0,1.0,0.0,480.0,3.0,360.0,210.0,4.0,0.0,"Gardein Italian Style Chickpea Ultimate Burger Patties, Italian Style Chickpea",5
5.0,6.0,1.0,6.0,0.0,0.0,210.0,0.0,90.0,4.0,3.0,Morning Star Farms Breakfast Veggie Sausage and Grain Breakfast Patties,3
11.0,7.0,19.0,2.0,0.0,350.0,2.0,217.0,200.0,4.0,0.0,"Ozo Smokehouse Plant Based Burgers, Smokehouse",8
4.0,6.0,19.0,0.0,0.0,420.0,6.0,600.0,140.0,4.0,0.0,"Sweet Earth Plant Based Protein Mindful Chik'n Strips, Mindful Chik'n",5
0.0,0.0,17.0,0.0,0.0,440.0,1.0,100.0,100.0,4.0,0.0,Upton's Naturals Chorizo Seitan in Crumbles,1
6.0,5.0,16.0,1.0,0.0,420.0,3.0,130.0,140.0,4.0,0.0,"Abbot's Butcher Spanish Smoked ?Chorizo"", Spanish Smoked",8
7.0,19.0,3.0,18.0,1.0,4.0,2.0,4.0,210.0,4.0,0.0,"Boca Chik'n Veggie Sliders, Spicy",2
3.0,21.0,5.0,0.0,0.0,300.0,5.0,294.0,130.0,4.0,0.0,"Bubba Burger Latin Grill Veggie Burgers, Latin Grill",5
7.0,0.0,0.0,9.0,1.0,0.0,284.0,0.0,130.0,4.0,2.0,Delight Soy Soy Protein Patties,3
13.0,11.0,16.0,1.0,0.0,480.0,5.0,314.0,230.0,4.0,0.0,"Don Lee Farms Plant Protein Better Than Beef Burger, Better Than Beef",8
4.0,5.0,11.0,1.0,0.0,210.0,2.0,170.0,100.0,4.0,0.0,"Franklin Farms Curry Flavor Infused Extra Firm Fusion Tofu, Curry",5
5.0,5.0,11.0,1.0,0.0,210.0,1.0,160.0,110.0,4.0,0.0,"Franklin Farms Mediterranean Flavor Fusion Tofu, Mediterranean",5
6.0,12.0,7.0,0.0,0.0,280.0,3.0,357.0,130.0,4.0,0.0,"Full Circle Market Southwestern Style Chipotle Black Bean Patty With a Blend of Brown Rice, Onions, Green Chilies, Corn, Black Beans, Chipotle Pepper and Red & Green Peppers Veggie Burger Patties, Southwestern Style",5
12.0,5.0,14.0,1.0,3.0,6.0,0.0,480.0,170.0,4.0,0.0,"Good Catch Oil & Herbs Fish Free Tuna, Oil & Herbs",0
0.0,0.0,1.0,0.0,20.0,0.0,0.0,540.0,190.0,4.0,0.0,"Gusta Espanola Smoked Paprika Vegan Wheat Sausage, Espanola Smoked Paprika",0
0.0,0.0,0.0,0.0,21.0,0.0,0.0,540.0,190.0,4.0,0.0,"Gusta Italiana Vegan Wheat Sausage, Italiana",0
7.0,10.0,13.0,1.0,0.0,310.0,2.0,280.0,160.0,4.0,0.0,High Peaks Plant Based Sausage Sunrise Trail Mix,5
16.0,14.0,20.0,4.0,3.0,8.0,0.0,400.0,260.0,4.0,0.0,Incogmeato Morning Star Farms 100% Plant Protein Plant Based Ground,9
10.0,8.0,14.0,1.0,2.0,5.0,0.0,370.0,160.0,4.0,0.0,"Incogmeato Morningstar Farms Original 100% Plant Protein Bratwurst, Original",0
13.0,11.0,16.0,1.0,0.0,480.0,5.0,314.0,230.0,4.0,0.0,"Laurs's Classic Recipe Plant Based Burgers, Classic",8
8.0,0.0,7.0,0.0,0.0,160.0,3.0,0.0,190.0,4.0,0.0,"Mings Bings Veggie Filled Patties, Veggie",7
3.0,5.0,9.0,0.0,0.0,230.0,2.0,110.0,80.0,4.0,0.0,Morning Star Farms Breakfast Original Veggie Sausage Patties,8
2.0,5.0,1.0,10.0,0.0,2.0,0.0,2.0,80.0,4.0,0.0,"Morning Star Farms Meal Starters Grillers Recipe Veggie Crumbles, Grillers Recipe",2
